id,text,obfuscatedText,mechanism,level
302,Poliomyelitis and Post-Polio,gastroenteritis patient,FEA,12
302,Poliomyelitis and Post-Polio,med patients,FEA,12
302,Poliomyelitis and Post-Polio,hepatitis vaccine,FEA,12
302,Poliomyelitis and Post-Polio,fever pulmonary,FEA,12
302,Poliomyelitis and Post-Polio,gastrointestinal versus,FEA,12
302,Poliomyelitis and Post-Polio,med tract,FEA,12
302,Poliomyelitis and Post-Polio,disease multidrugresistant,FEA,12
302,Poliomyelitis and Post-Polio,acute gastroenteritis,FEA,12
302,Poliomyelitis and Post-Polio,acute multidrugresistant,FEA,12
302,Poliomyelitis and Post-Polio,children gastroenteritis,FEA,12
302,Poliomyelitis and Post-Polio,gastroenteritis normal,FEA,12
302,Poliomyelitis and Post-Polio,appropriate lesions,FEA,12
302,Poliomyelitis and Post-Polio,gas gastroenteritis,FEA,12
302,Poliomyelitis and Post-Polio,cimetidine normal,FEA,12
302,Poliomyelitis and Post-Polio,effective lesions,FEA,12
302,Poliomyelitis and Post-Polio,gastroenteritis limited,FEA,12
302,Poliomyelitis and Post-Polio,sucralfate type,FEA,12
302,Poliomyelitis and Post-Polio,cimetidine effect,FEA,12
302,Poliomyelitis and Post-Polio,lesions use,FEA,12
302,Poliomyelitis and Post-Polio,activity sucralfate,FEA,12
303,Hubble Telescope Achievements,nasa shuttle,FEA,12
303,Hubble Telescope Achievements,nasa shuttles,FEA,12
303,Hubble Telescope Achievements,misalignment shuttles,FEA,12
303,Hubble Telescope Achievements,misalignments shuttles,FEA,12
303,Hubble Telescope Achievements,liftoff shuttle,FEA,12
303,Hubble Telescope Achievements,endeavour shuttle,FEA,12
303,Hubble Telescope Achievements,shuttle space,FEA,12
303,Hubble Telescope Achievements,shuttles space,FEA,12
303,Hubble Telescope Achievements,flights shuttle,FEA,12
303,Hubble Telescope Achievements,flight shuttle,FEA,12
303,Hubble Telescope Achievements,columbia shuttle,FEA,12
303,Hubble Telescope Achievements,misalignment space,FEA,12
303,Hubble Telescope Achievements,astronomers shuttle,FEA,12
303,Hubble Telescope Achievements,flight space,FEA,12
303,Hubble Telescope Achievements,flights space,FEA,12
303,Hubble Telescope Achievements,shuttle sistership,FEA,12
303,Hubble Telescope Achievements,edition liftoff,FEA,12
303,Hubble Telescope Achievements,schedule shuttle,FEA,12
303,Hubble Telescope Achievements,apus shuttle,FEA,12
303,Hubble Telescope Achievements,apu shuttle,FEA,12
303,Hubble Telescope Achievements,edition shuttle,FEA,12
303,Hubble Telescope Achievements,edition shuttles,FEA,12
303,Hubble Telescope Achievements,flaws shuttle,FEA,12
303,Hubble Telescope Achievements,atlantis shuttle,FEA,12
303,Hubble Telescope Achievements,shuttle unveiled,FEA,12
303,Hubble Telescope Achievements,aeronautics shuttle,FEA,12
303,Hubble Telescope Achievements,home shuttles,FEA,12
303,Hubble Telescope Achievements,home shuttle,FEA,12
303,Hubble Telescope Achievements,home liftoff,FEA,12
303,Hubble Telescope Achievements,shuttle universe,FEA,12
303,Hubble Telescope Achievements,said shuttle,FEA,12
303,Hubble Telescope Achievements,said shuttles,FEA,12
303,Hubble Telescope Achievements,new shuttle,FEA,12
303,Hubble Telescope Achievements,shuttle year,FEA,12
303,Hubble Telescope Achievements,built shuttle,FEA,12
303,Hubble Telescope Achievements,shuttle try,FEA,12
303,Hubble Telescope Achievements,astronomers space,FEA,12
303,Hubble Telescope Achievements,expensive shuttle,FEA,12
303,Hubble Telescope Achievements,shuttle throwing,FEA,12
303,Hubble Telescope Achievements,discovery shuttle,FEA,12
303,Hubble Telescope Achievements,possibly shuttle,FEA,12
303,Hubble Telescope Achievements,early shuttle,FEA,12
303,Hubble Telescope Achievements,largest shuttles,FEA,12
303,Hubble Telescope Achievements,far shuttles,FEA,12
303,Hubble Telescope Achievements,nasa space,FEA,12
303,Hubble Telescope Achievements,long shuttle,FEA,12
303,Hubble Telescope Achievements,liftoff space,FEA,12
303,Hubble Telescope Achievements,end shuttle,FEA,12
303,Hubble Telescope Achievements,expected shuttle,FEA,12
303,Hubble Telescope Achievements,shuttle summer,FEA,12
304,Endangered Species (Mammals),mammal threatened,FEA,12
304,Endangered Species (Mammals),mammals threatened,FEA,12
304,Endangered Species (Mammals),mammal prohibit,FEA,12
304,Endangered Species (Mammals),mammal prohibited,FEA,12
304,Endangered Species (Mammals),listed mammals,FEA,12
304,Endangered Species (Mammals),act mammal,FEA,12
304,Endangered Species (Mammals),act mammals,FEA,12
304,Endangered Species (Mammals),fish mammal,FEA,12
304,Endangered Species (Mammals),fishing mammal,FEA,12
304,Endangered Species (Mammals),fish mammals,FEA,12
304,Endangered Species (Mammals),mammals service,FEA,12
304,Endangered Species (Mammals),cfr mammals,FEA,12
304,Endangered Species (Mammals),authorization mammals,FEA,12
304,Endangered Species (Mammals),authority mammal,FEA,12
304,Endangered Species (Mammals),authorized mammals,FEA,12
304,Endangered Species (Mammals),authority mammals,FEA,12
304,Endangered Species (Mammals),authorization mammal,FEA,12
304,Endangered Species (Mammals),mammals section,FEA,12
304,Endangered Species (Mammals),mammal section,FEA,12
304,Endangered Species (Mammals),amended mammal,FEA,12
304,Endangered Species (Mammals),amended mammals,FEA,12
304,Endangered Species (Mammals),agency mammals,FEA,12
304,Endangered Species (Mammals),mammal regulations,FEA,12
304,Endangered Species (Mammals),mammals regulations,FEA,12
304,Endangered Species (Mammals),mammal subject,FEA,12
304,Endangered Species (Mammals),mammals subject,FEA,12
304,Endangered Species (Mammals),availability mammal,FEA,12
304,Endangered Species (Mammals),hyph mammals,FEA,12
304,Endangered Species (Mammals),determine mammals,FEA,12
304,Endangered Species (Mammals),mammals rule,FEA,12
304,Endangered Species (Mammals),action mammals,FEA,12
304,Endangered Species (Mammals),mammals permit,FEA,12
304,Endangered Species (Mammals),mammal permit,FEA,12
304,Endangered Species (Mammals),mammal population,FEA,12
304,Endangered Species (Mammals),mammals population,FEA,12
304,Endangered Species (Mammals),activities mammals,FEA,12
304,Endangered Species (Mammals),activity mammals,FEA,12
304,Endangered Species (Mammals),implementing mammals,FEA,12
304,Endangered Species (Mammals),mammals scientific,FEA,12
304,Endangered Species (Mammals),mammal scientific,FEA,12
304,Endangered Species (Mammals),location mammals,FEA,12
304,Endangered Species (Mammals),located mammals,FEA,12
304,Endangered Species (Mammals),mammals possible,FEA,12
304,Endangered Species (Mammals),mammals possibility,FEA,12
304,Endangered Species (Mammals),information mammal,FEA,12
304,Endangered Species (Mammals),commerce mammals,FEA,12
304,Endangered Species (Mammals),applies mammal,FEA,12
304,Endangered Species (Mammals),apply mammal,FEA,12
304,Endangered Species (Mammals),effects mammal,FEA,12
304,Endangered Species (Mammals),effects mammals,FEA,12
305,Most Dangerous Vehicles,onroad year,FEA,12
305,Most Dangerous Vehicles,onroad type,FEA,12
305,Most Dangerous Vehicles,onroad specified,FEA,12
305,Most Dangerous Vehicles,estimated onroad,FEA,12
305,Most Dangerous Vehicles,conducted onroad,FEA,12
305,Most Dangerous Vehicles,manufacturer set,FEA,12
305,Most Dangerous Vehicles,lowpollution manufacturers,FEA,12
305,Most Dangerous Vehicles,manufacturers uscar,FEA,12
305,Most Dangerous Vehicles,manufacturing provided,FEA,12
305,Most Dangerous Vehicles,manufacturer provided,FEA,12
305,Most Dangerous Vehicles,manufacturer provide,FEA,12
305,Most Dangerous Vehicles,manufacturers provide,FEA,12
305,Most Dangerous Vehicles,manufacturers provided,FEA,12
305,Most Dangerous Vehicles,heavy onroad,FEA,12
305,Most Dangerous Vehicles,manufacturers number,FEA,12
305,Most Dangerous Vehicles,conduct manufacturers,FEA,12
305,Most Dangerous Vehicles,conduct manufacturer,FEA,12
305,Most Dangerous Vehicles,financiallytroubled manufacturing,FEA,12
305,Most Dangerous Vehicles,based manufacturer,FEA,12
305,Most Dangerous Vehicles,based manufacturers,FEA,12
305,Most Dangerous Vehicles,motor passenger,FEA,12
305,Most Dangerous Vehicles,forth manufacturer,FEA,12
305,Most Dangerous Vehicles,agency manufacturers,FEA,12
305,Most Dangerous Vehicles,including manufacturers,FEA,12
305,Most Dangerous Vehicles,california set,FEA,12
305,Most Dangerous Vehicles,manufacturers performed,FEA,12
305,Most Dangerous Vehicles,manufacturers necessary,FEA,12
305,Most Dangerous Vehicles,final manufacturers,FEA,12
305,Most Dangerous Vehicles,final manufacturer,FEA,12
305,Most Dangerous Vehicles,finally manufacturers,FEA,12
305,Most Dangerous Vehicles,manufacturer operations,FEA,12
305,Most Dangerous Vehicles,manufacturers operations,FEA,12
305,Most Dangerous Vehicles,california requirements,FEA,12
305,Most Dangerous Vehicles,provider testonly,FEA,12
305,Most Dangerous Vehicles,manufacturers specifically,FEA,12
305,Most Dangerous Vehicles,manufacturer specifications,FEA,12
305,Most Dangerous Vehicles,manufacturer specific,FEA,12
305,Most Dangerous Vehicles,manufacturers specific,FEA,12
305,Most Dangerous Vehicles,information manufacturers,FEA,12
305,Most Dangerous Vehicles,information manufacturer,FEA,12
305,Most Dangerous Vehicles,analyses manufacturer,FEA,12
305,Most Dangerous Vehicles,analyses manufacturers,FEA,12
305,Most Dangerous Vehicles,manufacturers significant,FEA,12
305,Most Dangerous Vehicles,manufacturers sufficient,FEA,12
305,Most Dangerous Vehicles,ensure manufacturers,FEA,12
305,Most Dangerous Vehicles,complete manufacturers,FEA,12
305,Most Dangerous Vehicles,manufacturers notes,FEA,12
305,Most Dangerous Vehicles,discussion manufacturers,FEA,12
305,Most Dangerous Vehicles,manufacturer need,FEA,12
305,Most Dangerous Vehicles,manufacturers need,FEA,12
306,African Civilian Deaths,panamanian said,FEA,12
306,African Civilian Deaths,panamanians said,FEA,12
306,African Civilian Deaths,panamanians states,FEA,12
306,African Civilian Deaths,panamanian states,FEA,12
306,African Civilian Deaths,panamanian state,FEA,12
306,African Civilian Deaths,country panamanian,FEA,12
306,African Civilian Deaths,panamanian support,FEA,12
306,African Civilian Deaths,panamanians week,FEA,12
306,African Civilian Deaths,issued panamanian,FEA,12
306,African Civilian Deaths,american panamanian,FEA,12
306,African Civilian Deaths,panamanian reach,FEA,12
306,African Civilian Deaths,institute panamanian,FEA,12
306,African Civilian Deaths,hashemi said,FEA,12
306,African Civilian Deaths,followed panamanian,FEA,12
306,African Civilian Deaths,overestimated panamanian,FEA,12
306,African Civilian Deaths,doctors panamanian,FEA,12
306,African Civilian Deaths,casualties panamanian,FEA,12
306,African Civilian Deaths,panamanian vastly,FEA,12
306,African Civilian Deaths,panamanian toll,FEA,12
306,African Civilian Deaths,added panamanian,FEA,12
306,African Civilian Deaths,included panamanian,FEA,12
306,African Civilian Deaths,edition panamanian,FEA,12
306,African Civilian Deaths,dead panamanian,FEA,12
306,African Civilian Deaths,home panamanian,FEA,12
306,African Civilian Deaths,homes panamanian,FEA,12
306,African Civilian Deaths,panamanians reported,FEA,12
306,African Civilian Deaths,panamanian report,FEA,12
306,African Civilian Deaths,panamanian southern,FEA,12
306,African Civilian Deaths,danger panamanian,FEA,12
306,African Civilian Deaths,came panamanian,FEA,12
306,African Civilian Deaths,efforts panamanian,FEA,12
306,African Civilian Deaths,greatly panamanians,FEA,12
306,African Civilian Deaths,legal panamanian,FEA,12
306,African Civilian Deaths,care panamanians,FEA,12
306,African Civilian Deaths,felt panamanian,FEA,12
306,African Civilian Deaths,intends panamanian,FEA,12
306,African Civilian Deaths,panamanian return,FEA,12
306,African Civilian Deaths,investigates panamanian,FEA,12
306,African Civilian Deaths,investigating panamanian,FEA,12
306,African Civilian Deaths,noted panamanian,FEA,12
306,African Civilian Deaths,panamanian robert,FEA,12
306,African Civilian Deaths,far panamanian,FEA,12
306,African Civilian Deaths,disputed panamanian,FEA,12
306,African Civilian Deaths,appears panamanian,FEA,12
306,African Civilian Deaths,appeared panamanian,FEA,12
306,African Civilian Deaths,alternative panamanian,FEA,12
306,African Civilian Deaths,concluded panamanian,FEA,12
306,African Civilian Deaths,claimed panamanian,FEA,12
306,African Civilian Deaths,looking panamanians,FEA,12
306,African Civilian Deaths,indication panamanians,FEA,12
307,New Hydroelectric Projects,power uppco,FEA,12
307,New Hydroelectric Projects,commission escanaba,FEA,12
307,New Hydroelectric Projects,ferc gwinn,FEA,12
307,New Hydroelectric Projects,escanaba located,FEA,12
307,New Hydroelectric Projects,commission marquette,FEA,12
307,New Hydroelectric Projects,escanaba ferc,FEA,12
307,New Hydroelectric Projects,ferc marquette,FEA,12
307,New Hydroelectric Projects,escanaba near,FEA,12
307,New Hydroelectric Projects,gwinn hyph,FEA,12
307,New Hydroelectric Projects,located marquette,FEA,12
307,New Hydroelectric Projects,location marquette,FEA,12
307,New Hydroelectric Projects,power zambezi,FEA,12
307,New Hydroelectric Projects,company uppco,FEA,12
307,New Hydroelectric Projects,gwinn river,FEA,12
307,New Hydroelectric Projects,power vitebsk,FEA,12
307,New Hydroelectric Projects,cataract power,FEA,12
307,New Hydroelectric Projects,power udc,FEA,12
307,New Hydroelectric Projects,flow power,FEA,12
307,New Hydroelectric Projects,contact etta,FEA,12
307,New Hydroelectric Projects,commission gwinn,FEA,12
307,New Hydroelectric Projects,a10 power,FEA,12
307,New Hydroelectric Projects,cataract ferc,FEA,12
307,New Hydroelectric Projects,escanaba staff,FEA,12
307,New Hydroelectric Projects,escanaba intends,FEA,12
307,New Hydroelectric Projects,escanaba prepare,FEA,12
307,New Hydroelectric Projects,gwinn site,FEA,12
307,New Hydroelectric Projects,responsible uppco,FEA,12
307,New Hydroelectric Projects,notify uppco,FEA,12
307,New Hydroelectric Projects,attend uppco,FEA,12
307,New Hydroelectric Projects,site uppco,FEA,12
307,New Hydroelectric Projects,uppco visit,FEA,12
307,New Hydroelectric Projects,attending uppco,FEA,12
307,New Hydroelectric Projects,gwinn highway,FEA,12
307,New Hydroelectric Projects,cataract commission,FEA,12
307,New Hydroelectric Projects,cataract river,FEA,12
307,New Hydroelectric Projects,hydro power,FEA,12
307,New Hydroelectric Projects,gwinn licensing,FEA,12
307,New Hydroelectric Projects,location sanpete,FEA,12
307,New Hydroelectric Projects,gwinn located,FEA,12
307,New Hydroelectric Projects,gwinn location,FEA,12
307,New Hydroelectric Projects,boulder location,FEA,12
307,New Hydroelectric Projects,approximately marquette,FEA,12
307,New Hydroelectric Projects,date etta,FEA,12
307,New Hydroelectric Projects,contact frazierstutely,FEA,12
307,New Hydroelectric Projects,plants zambezi,FEA,12
307,New Hydroelectric Projects,description etta,FEA,12
307,New Hydroelectric Projects,follows gwinn,FEA,12
307,New Hydroelectric Projects,follows marquette,FEA,12
307,New Hydroelectric Projects,plants smelteries,FEA,12
307,New Hydroelectric Projects,marquette miles,FEA,12
308,Implant Dentistry,breast silicone,FEA,12
308,Implant Dentistry,breasts silicone,FEA,12
308,Implant Dentistry,breast dow,FEA,12
308,Implant Dentistry,breast corning,FEA,12
308,Implant Dentistry,dow silicone,FEA,12
308,Implant Dentistry,breast ruptures,FEA,12
308,Implant Dentistry,corning medical,FEA,12
308,Implant Dentistry,body corning,FEA,12
308,Implant Dentistry,administration corning,FEA,12
308,Implant Dentistry,administration breast,FEA,12
308,Implant Dentistry,causing corning,FEA,12
308,Implant Dentistry,corning new,FEA,12
308,Implant Dentistry,corning news,FEA,12
308,Implant Dentistry,breast new,FEA,12
308,Implant Dentistry,michiganbased silicone,FEA,12
308,Implant Dentistry,administration ruptures,FEA,12
308,Implant Dentistry,corning device,FEA,12
308,Implant Dentistry,dow ruptures,FEA,12
308,Implant Dentistry,corning drug,FEA,12
308,Implant Dentistry,gel silicone,FEA,12
308,Implant Dentistry,corning open,FEA,12
308,Implant Dentistry,corning food,FEA,12
308,Implant Dentistry,corning silicone,FEA,12
308,Implant Dentistry,corning manufacturer,FEA,12
308,Implant Dentistry,corning problems,FEA,12
308,Implant Dentistry,corning uses,FEA,12
308,Implant Dentistry,breast manufacturer,FEA,12
308,Implant Dentistry,administration pacemaker,FEA,12
308,Implant Dentistry,corning said,FEA,12
308,Implant Dentistry,corning suffers,FEA,12
308,Implant Dentistry,breast said,FEA,12
308,Implant Dentistry,breast use,FEA,12
308,Implant Dentistry,drugs infusion,FEA,12
308,Implant Dentistry,drug infusion,FEA,12
308,Implant Dentistry,breast patients,FEA,12
308,Implant Dentistry,corning performance,FEA,12
308,Implant Dentistry,corning product,FEA,12
308,Implant Dentistry,corning products,FEA,12
308,Implant Dentistry,breast food,FEA,12
308,Implant Dentistry,breast expect,FEA,12
308,Implant Dentistry,corning expected,FEA,12
308,Implant Dentistry,corning ruptures,FEA,12
308,Implant Dentistry,corning world,FEA,12
308,Implant Dentistry,breast world,FEA,12
308,Implant Dentistry,corning development,FEA,12
308,Implant Dentistry,corning largely,FEA,12
308,Implant Dentistry,case corning,FEA,12
308,Implant Dentistry,news pacemaker,FEA,12
308,Implant Dentistry,aspin news,FEA,12
308,Implant Dentistry,corning include,FEA,12
309,Rap and Crime,home rappers,FEA,12
309,Rap and Crime,rapper way,FEA,12
309,Rap and Crime,edition rappers,FEA,12
309,Rap and Crime,mainstream rapper,FEA,12
309,Rap and Crime,mainstream rappers,FEA,12
309,Rap and Crime,lot rappers,FEA,12
309,Rap and Crime,generate rapper,FEA,12
309,Rap and Crime,includes rapper,FEA,12
309,Rap and Crime,included rappers,FEA,12
309,Rap and Crime,number rapper,FEA,12
309,Rap and Crime,rappers specialize,FEA,12
309,Rap and Crime,rapper year,FEA,12
309,Rap and Crime,features rapper,FEA,12
309,Rap and Crime,act rapper,FEA,12
309,Rap and Crime,focused rapper,FEA,12
309,Rap and Crime,fun rapper,FEA,12
309,Rap and Crime,based rapper,FEA,12
309,Rap and Crime,rapper set,FEA,12
309,Rap and Crime,politically rapper,FEA,12
309,Rap and Crime,politics rappers,FEA,12
309,Rap and Crime,rappers set,FEA,12
309,Rap and Crime,polite rappers,FEA,12
309,Rap and Crime,opening rapper,FEA,12
309,Rap and Crime,rapper right,FEA,12
309,Rap and Crime,consequences rapper,FEA,12
309,Rap and Crime,consequences rappers,FEA,12
309,Rap and Crime,decision rappers,FEA,12
309,Rap and Crime,company rappers,FEA,12
309,Rap and Crime,rappers represents,FEA,12
309,Rap and Crime,began rappers,FEA,12
309,Rap and Crime,chances rappers,FEA,12
309,Rap and Crime,opened rappers,FEA,12
309,Rap and Crime,rappers second,FEA,12
309,Rap and Crime,come rappers,FEA,12
309,Rap and Crime,close rappers,FEA,12
309,Rap and Crime,rappers success,FEA,12
309,Rap and Crime,deals rappers,FEA,12
309,Rap and Crime,rapper unlike,FEA,12
309,Rap and Crime,come rapper,FEA,12
309,Rap and Crime,rapper want,FEA,12
309,Rap and Crime,rapper wanted,FEA,12
309,Rap and Crime,rapper try,FEA,12
309,Rap and Crime,rapper working,FEA,12
309,Rap and Crime,dark rapper,FEA,12
309,Rap and Crime,los rapper,FEA,12
309,Rap and Crime,express rapper,FEA,12
309,Rap and Crime,rappers sound,FEA,12
309,Rap and Crime,rapper sound,FEA,12
309,Rap and Crime,playing rappers,FEA,12
309,Rap and Crime,personality rappers,FEA,12
310,Radio Waves and Brain Cancer,buchsbaum national,FEA,12
310,Radio Waves and Brain Cancer,taxol treatments,FEA,12
310,Radio Waves and Brain Cancer,treatment yennimatas,FEA,12
310,Radio Waves and Brain Cancer,circuitry national,FEA,12
310,Radio Waves and Brain Cancer,buchsbaum research,FEA,12
310,Radio Waves and Brain Cancer,circuitry researchers,FEA,12
310,Radio Waves and Brain Cancer,researchers schizophrenic,FEA,12
310,Radio Waves and Brain Cancer,researchers schizophrenics,FEA,12
310,Radio Waves and Brain Cancer,patients taxol,FEA,12
310,Radio Waves and Brain Cancer,center schizophrenics,FEA,12
310,Radio Waves and Brain Cancer,new urine,FEA,12
310,Radio Waves and Brain Cancer,people schizophrenia,FEA,12
310,Radio Waves and Brain Cancer,people yennimatas,FEA,12
310,Radio Waves and Brain Cancer,studied taxol,FEA,12
310,Radio Waves and Brain Cancer,buchsbaum time,FEA,12
310,Radio Waves and Brain Cancer,schizophrenic times,FEA,12
310,Radio Waves and Brain Cancer,circuitry times,FEA,12
310,Radio Waves and Brain Cancer,circuitry time,FEA,12
310,Radio Waves and Brain Cancer,buchsbaum studied,FEA,12
310,Radio Waves and Brain Cancer,buchsbaum study,FEA,12
310,Radio Waves and Brain Cancer,buchsbaum studies,FEA,12
310,Radio Waves and Brain Cancer,circuitry studies,FEA,12
310,Radio Waves and Brain Cancer,circuitry studied,FEA,12
310,Radio Waves and Brain Cancer,schizophrenic studies,FEA,12
310,Radio Waves and Brain Cancer,schizophrenics studied,FEA,12
310,Radio Waves and Brain Cancer,schizophrenic studied,FEA,12
310,Radio Waves and Brain Cancer,schizophrenics study,FEA,12
310,Radio Waves and Brain Cancer,schizophrenics studies,FEA,12
310,Radio Waves and Brain Cancer,schizophrenia study,FEA,12
310,Radio Waves and Brain Cancer,schizophrenics use,FEA,12
310,Radio Waves and Brain Cancer,buchsbaum institutions,FEA,12
310,Radio Waves and Brain Cancer,buchsbaum institute,FEA,12
310,Radio Waves and Brain Cancer,circuitry institute,FEA,12
310,Radio Waves and Brain Cancer,institutions schizophrenia,FEA,12
310,Radio Waves and Brain Cancer,medication schizophrenics,FEA,12
310,Radio Waves and Brain Cancer,rate urine,FEA,12
310,Radio Waves and Brain Cancer,buchsbaum health,FEA,12
310,Radio Waves and Brain Cancer,circuitry health,FEA,12
310,Radio Waves and Brain Cancer,taxol use,FEA,12
310,Radio Waves and Brain Cancer,buchsbaum work,FEA,12
310,Radio Waves and Brain Cancer,circuitry work,FEA,12
310,Radio Waves and Brain Cancer,medical moss,FEA,12
310,Radio Waves and Brain Cancer,buchsbaum new,FEA,12
310,Radio Waves and Brain Cancer,new schizophrenia,FEA,12
310,Radio Waves and Brain Cancer,circuitry new,FEA,12
310,Radio Waves and Brain Cancer,new schizophrenic,FEA,12
310,Radio Waves and Brain Cancer,buchsbaum causes,FEA,12
310,Radio Waves and Brain Cancer,causes circuitry,FEA,12
310,Radio Waves and Brain Cancer,cause schizophrenia,FEA,12
310,Radio Waves and Brain Cancer,causes schizophrenia,FEA,12
311,Industrial Espionage,bnd secrets,FEA,12
311,Industrial Espionage,bnd secret,FEA,12
311,Industrial Espionage,bnd intelligence,FEA,12
311,Industrial Espionage,counterintelligence spies,FEA,12
311,Industrial Espionage,counterintelligence spied,FEA,12
311,Industrial Espionage,secret spies,FEA,12
311,Industrial Espionage,intelligence stepashin,FEA,12
311,Industrial Espionage,intelligence spies,FEA,12
311,Industrial Espionage,guangzhou secrets,FEA,12
311,Industrial Espionage,case spies,FEA,12
311,Industrial Espionage,activities spies,FEA,12
311,Industrial Espionage,charge spies,FEA,12
311,Industrial Espionage,according spies,FEA,12
311,Industrial Espionage,spies work,FEA,12
311,Industrial Espionage,spied went,FEA,12
311,Industrial Espionage,classified massawa,FEA,12
311,Industrial Espionage,areas spies,FEA,12
311,Industrial Espionage,military spies,FEA,12
311,Industrial Espionage,counterintelligence intelligence,FEA,12
311,Industrial Espionage,foreign spies,FEA,12
311,Industrial Espionage,officers spies,FEA,12
311,Industrial Espionage,officer spied,FEA,12
311,Industrial Espionage,bnd cases,FEA,12
311,Industrial Espionage,company spies,FEA,12
311,Industrial Espionage,department spies,FEA,12
311,Industrial Espionage,case hui,FEA,12
311,Industrial Espionage,said spies,FEA,12
311,Industrial Espionage,organizations spies,FEA,12
311,Industrial Espionage,military yildirim,FEA,12
311,Industrial Espionage,courtmartialed secrets,FEA,12
311,Industrial Espionage,waiguo work,FEA,12
311,Industrial Espionage,case counterspy,FEA,12
311,Industrial Espionage,case counterspies,FEA,12
311,Industrial Espionage,bnd work,FEA,12
311,Industrial Espionage,economic spies,FEA,12
