id,text,obfuscatedText,mechanism,level
310,Radio Waves and Brain Cancer,telecommunication event and brain tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication event and brain malignancy,AEA,5
310,Radio Waves and Brain Cancer,telecommunication event and brain malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication event and brain growth,AEA,5
310,Radio Waves and Brain Cancer,telecommunication event and brain cancer,AEA,5
310,Radio Waves and Brain Cancer,telecommunication event and neural_structure disease,AEA,5
310,Radio Waves and Brain Cancer,telecommunication event and neural_structure tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication event and neural_structure malignancy,AEA,5
310,Radio Waves and Brain Cancer,telecommunication event and neural_structure malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication event and neural_structure growth,AEA,5
310,Radio Waves and Brain Cancer,telecommunication event and neural_structure cancer,AEA,5
310,Radio Waves and Brain Cancer,telecommunication event and structure disease,AEA,5
310,Radio Waves and Brain Cancer,telecommunication event and structure tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication event and structure malignancy,AEA,5
310,Radio Waves and Brain Cancer,telecommunication event and structure malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication event and structure growth,AEA,5
310,Radio Waves and Brain Cancer,telecommunication event and structure cancer,AEA,5
310,Radio Waves and Brain Cancer,telecommunication event and body_part disease,AEA,5
310,Radio Waves and Brain Cancer,telecommunication event and body_part tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication event and body_part malignancy,AEA,5
310,Radio Waves and Brain Cancer,telecommunication event and body_part malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication event and body_part growth,AEA,5
310,Radio Waves and Brain Cancer,telecommunication event and body_part cancer,AEA,5
310,Radio Waves and Brain Cancer,telecommunication wave and brain disease,AEA,5
310,Radio Waves and Brain Cancer,telecommunication wave and brain tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication wave and brain malignancy,AEA,5
310,Radio Waves and Brain Cancer,telecommunication wave and brain malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication wave and brain growth,AEA,5
310,Radio Waves and Brain Cancer,telecommunication wave and brain cancer,AEA,5
310,Radio Waves and Brain Cancer,telecommunication wave and neural_structure disease,AEA,5
310,Radio Waves and Brain Cancer,telecommunication wave and neural_structure tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication wave and neural_structure malignancy,AEA,5
310,Radio Waves and Brain Cancer,telecommunication wave and neural_structure malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication wave and neural_structure growth,AEA,5
310,Radio Waves and Brain Cancer,telecommunication wave and neural_structure cancer,AEA,5
310,Radio Waves and Brain Cancer,telecommunication wave and structure disease,AEA,5
310,Radio Waves and Brain Cancer,telecommunication wave and structure tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication wave and structure malignancy,AEA,5
310,Radio Waves and Brain Cancer,telecommunication wave and structure malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication wave and structure growth,AEA,5
310,Radio Waves and Brain Cancer,telecommunication wave and structure cancer,AEA,5
310,Radio Waves and Brain Cancer,telecommunication wave and body_part disease,AEA,5
310,Radio Waves and Brain Cancer,telecommunication wave and body_part tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication wave and body_part malignancy,AEA,5
310,Radio Waves and Brain Cancer,telecommunication wave and body_part malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication wave and body_part growth,AEA,5
310,Radio Waves and Brain Cancer,telecommunication wave and body_part cancer,AEA,5
310,Radio Waves and Brain Cancer,telecommunication happening and brain disease,AEA,5
310,Radio Waves and Brain Cancer,telecommunication happening and brain tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication happening and brain malignancy,AEA,5
310,Radio Waves and Brain Cancer,telecommunication happening and brain malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication happening and brain growth,AEA,5
310,Radio Waves and Brain Cancer,telecommunication happening and brain cancer,AEA,5
310,Radio Waves and Brain Cancer,telecommunication happening and neural_structure disease,AEA,5
310,Radio Waves and Brain Cancer,telecommunication happening and neural_structure tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication happening and neural_structure malignancy,AEA,5
310,Radio Waves and Brain Cancer,telecommunication happening and neural_structure malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication happening and neural_structure growth,AEA,5
310,Radio Waves and Brain Cancer,telecommunication happening and neural_structure cancer,AEA,5
310,Radio Waves and Brain Cancer,telecommunication happening and structure disease,AEA,5
310,Radio Waves and Brain Cancer,telecommunication happening and structure tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication happening and structure malignancy,AEA,5
310,Radio Waves and Brain Cancer,telecommunication happening and structure malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication happening and structure growth,AEA,5
310,Radio Waves and Brain Cancer,telecommunication happening and structure cancer,AEA,5
310,Radio Waves and Brain Cancer,telecommunication happening and body_part disease,AEA,5
310,Radio Waves and Brain Cancer,telecommunication happening and body_part tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication happening and body_part malignancy,AEA,5
310,Radio Waves and Brain Cancer,telecommunication happening and body_part malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication happening and body_part growth,AEA,5
310,Radio Waves and Brain Cancer,telecommunication happening and body_part cancer,AEA,5
310,Radio Waves and Brain Cancer,telecommunication movement and brain disease,AEA,5
310,Radio Waves and Brain Cancer,telecommunication movement and brain tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication movement and brain malignancy,AEA,5
310,Radio Waves and Brain Cancer,telecommunication movement and brain malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication movement and brain growth,AEA,5
310,Radio Waves and Brain Cancer,telecommunication movement and brain cancer,AEA,5
310,Radio Waves and Brain Cancer,telecommunication movement and neural_structure disease,AEA,5
310,Radio Waves and Brain Cancer,telecommunication movement and neural_structure tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication movement and neural_structure malignancy,AEA,5
310,Radio Waves and Brain Cancer,telecommunication movement and neural_structure malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication movement and neural_structure growth,AEA,5
310,Radio Waves and Brain Cancer,telecommunication movement and neural_structure cancer,AEA,5
310,Radio Waves and Brain Cancer,telecommunication movement and structure disease,AEA,5
310,Radio Waves and Brain Cancer,telecommunication movement and structure tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication movement and structure malignancy,AEA,5
310,Radio Waves and Brain Cancer,telecommunication movement and structure malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication movement and structure growth,AEA,5
310,Radio Waves and Brain Cancer,telecommunication movement and structure cancer,AEA,5
310,Radio Waves and Brain Cancer,telecommunication movement and body_part disease,AEA,5
310,Radio Waves and Brain Cancer,telecommunication movement and body_part tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication movement and body_part malignancy,AEA,5
310,Radio Waves and Brain Cancer,telecommunication movement and body_part malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,telecommunication movement and body_part growth,AEA,5
310,Radio Waves and Brain Cancer,telecommunication movement and body_part cancer,AEA,5
310,Radio Waves and Brain Cancer,broadcasting event and brain disease,AEA,5
310,Radio Waves and Brain Cancer,broadcasting event and brain tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting event and brain malignancy,AEA,5
310,Radio Waves and Brain Cancer,broadcasting event and brain malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting event and brain growth,AEA,5
310,Radio Waves and Brain Cancer,broadcasting event and brain cancer,AEA,5
310,Radio Waves and Brain Cancer,broadcasting event and neural_structure disease,AEA,5
310,Radio Waves and Brain Cancer,broadcasting event and neural_structure tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting event and neural_structure malignancy,AEA,5
310,Radio Waves and Brain Cancer,broadcasting event and neural_structure malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting event and neural_structure growth,AEA,5
310,Radio Waves and Brain Cancer,broadcasting event and neural_structure cancer,AEA,5
310,Radio Waves and Brain Cancer,broadcasting event and structure disease,AEA,5
310,Radio Waves and Brain Cancer,broadcasting event and structure tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting event and structure malignancy,AEA,5
310,Radio Waves and Brain Cancer,broadcasting event and structure malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting event and structure growth,AEA,5
310,Radio Waves and Brain Cancer,broadcasting event and structure cancer,AEA,5
310,Radio Waves and Brain Cancer,broadcasting event and body_part disease,AEA,5
310,Radio Waves and Brain Cancer,broadcasting event and body_part tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting event and body_part malignancy,AEA,5
310,Radio Waves and Brain Cancer,broadcasting event and body_part malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting event and body_part growth,AEA,5
310,Radio Waves and Brain Cancer,broadcasting event and body_part cancer,AEA,5
310,Radio Waves and Brain Cancer,broadcasting wave and brain disease,AEA,5
310,Radio Waves and Brain Cancer,broadcasting wave and brain tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting wave and brain malignancy,AEA,5
310,Radio Waves and Brain Cancer,broadcasting wave and brain malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting wave and brain growth,AEA,5
310,Radio Waves and Brain Cancer,broadcasting wave and brain cancer,AEA,5
310,Radio Waves and Brain Cancer,broadcasting wave and neural_structure disease,AEA,5
310,Radio Waves and Brain Cancer,broadcasting wave and neural_structure tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting wave and neural_structure malignancy,AEA,5
310,Radio Waves and Brain Cancer,broadcasting wave and neural_structure malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting wave and neural_structure growth,AEA,5
310,Radio Waves and Brain Cancer,broadcasting wave and neural_structure cancer,AEA,5
310,Radio Waves and Brain Cancer,broadcasting wave and structure disease,AEA,5
310,Radio Waves and Brain Cancer,broadcasting wave and structure tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting wave and structure malignancy,AEA,5
310,Radio Waves and Brain Cancer,broadcasting wave and structure malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting wave and structure growth,AEA,5
310,Radio Waves and Brain Cancer,broadcasting wave and structure cancer,AEA,5
310,Radio Waves and Brain Cancer,broadcasting wave and body_part disease,AEA,5
310,Radio Waves and Brain Cancer,broadcasting wave and body_part tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting wave and body_part malignancy,AEA,5
310,Radio Waves and Brain Cancer,broadcasting wave and body_part malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting wave and body_part growth,AEA,5
310,Radio Waves and Brain Cancer,broadcasting wave and body_part cancer,AEA,5
310,Radio Waves and Brain Cancer,broadcasting happening and brain disease,AEA,5
310,Radio Waves and Brain Cancer,broadcasting happening and brain tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting happening and brain malignancy,AEA,5
310,Radio Waves and Brain Cancer,broadcasting happening and brain malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting happening and brain growth,AEA,5
310,Radio Waves and Brain Cancer,broadcasting happening and brain cancer,AEA,5
310,Radio Waves and Brain Cancer,broadcasting happening and neural_structure disease,AEA,5
310,Radio Waves and Brain Cancer,broadcasting happening and neural_structure tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting happening and neural_structure malignancy,AEA,5
310,Radio Waves and Brain Cancer,broadcasting happening and neural_structure malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting happening and neural_structure growth,AEA,5
310,Radio Waves and Brain Cancer,broadcasting happening and neural_structure cancer,AEA,5
310,Radio Waves and Brain Cancer,broadcasting happening and structure disease,AEA,5
310,Radio Waves and Brain Cancer,broadcasting happening and structure tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting happening and structure malignancy,AEA,5
310,Radio Waves and Brain Cancer,broadcasting happening and structure malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting happening and structure growth,AEA,5
310,Radio Waves and Brain Cancer,broadcasting happening and structure cancer,AEA,5
310,Radio Waves and Brain Cancer,broadcasting happening and body_part disease,AEA,5
310,Radio Waves and Brain Cancer,broadcasting happening and body_part tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting happening and body_part malignancy,AEA,5
310,Radio Waves and Brain Cancer,broadcasting happening and body_part malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting happening and body_part growth,AEA,5
310,Radio Waves and Brain Cancer,broadcasting happening and body_part cancer,AEA,5
310,Radio Waves and Brain Cancer,broadcasting movement and brain disease,AEA,5
310,Radio Waves and Brain Cancer,broadcasting movement and brain tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting movement and brain malignancy,AEA,5
310,Radio Waves and Brain Cancer,broadcasting movement and brain malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting movement and brain growth,AEA,5
310,Radio Waves and Brain Cancer,broadcasting movement and brain cancer,AEA,5
310,Radio Waves and Brain Cancer,broadcasting movement and neural_structure disease,AEA,5
310,Radio Waves and Brain Cancer,broadcasting movement and neural_structure tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting movement and neural_structure malignancy,AEA,5
310,Radio Waves and Brain Cancer,broadcasting movement and neural_structure malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting movement and neural_structure growth,AEA,5
310,Radio Waves and Brain Cancer,broadcasting movement and neural_structure cancer,AEA,5
310,Radio Waves and Brain Cancer,broadcasting movement and structure disease,AEA,5
310,Radio Waves and Brain Cancer,broadcasting movement and structure tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting movement and structure malignancy,AEA,5
310,Radio Waves and Brain Cancer,broadcasting movement and structure malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting movement and structure growth,AEA,5
310,Radio Waves and Brain Cancer,broadcasting movement and structure cancer,AEA,5
310,Radio Waves and Brain Cancer,broadcasting movement and body_part disease,AEA,5
310,Radio Waves and Brain Cancer,broadcasting movement and body_part tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting movement and body_part malignancy,AEA,5
310,Radio Waves and Brain Cancer,broadcasting movement and body_part malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,broadcasting movement and body_part growth,AEA,5
310,Radio Waves and Brain Cancer,broadcasting movement and body_part cancer,AEA,5
310,Radio Waves and Brain Cancer,medium event and brain disease,AEA,5
310,Radio Waves and Brain Cancer,medium event and brain tumor,AEA,5
310,Radio Waves and Brain Cancer,medium event and brain malignancy,AEA,5
310,Radio Waves and Brain Cancer,medium event and brain malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,medium event and brain growth,AEA,5
310,Radio Waves and Brain Cancer,medium event and brain cancer,AEA,5
310,Radio Waves and Brain Cancer,medium event and neural_structure disease,AEA,5
310,Radio Waves and Brain Cancer,medium event and neural_structure tumor,AEA,5
310,Radio Waves and Brain Cancer,medium event and neural_structure malignancy,AEA,5
310,Radio Waves and Brain Cancer,medium event and neural_structure malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,medium event and neural_structure growth,AEA,5
310,Radio Waves and Brain Cancer,medium event and neural_structure cancer,AEA,5
310,Radio Waves and Brain Cancer,medium event and structure disease,AEA,5
310,Radio Waves and Brain Cancer,medium event and structure tumor,AEA,5
310,Radio Waves and Brain Cancer,medium event and structure malignancy,AEA,5
310,Radio Waves and Brain Cancer,medium event and structure malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,medium event and structure growth,AEA,5
310,Radio Waves and Brain Cancer,medium event and structure cancer,AEA,5
310,Radio Waves and Brain Cancer,medium event and body_part disease,AEA,5
310,Radio Waves and Brain Cancer,medium event and body_part tumor,AEA,5
310,Radio Waves and Brain Cancer,medium event and body_part malignancy,AEA,5
310,Radio Waves and Brain Cancer,medium event and body_part malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,medium event and body_part growth,AEA,5
310,Radio Waves and Brain Cancer,medium event and body_part cancer,AEA,5
310,Radio Waves and Brain Cancer,medium wave and brain disease,AEA,5
310,Radio Waves and Brain Cancer,medium wave and brain tumor,AEA,5
310,Radio Waves and Brain Cancer,medium wave and brain malignancy,AEA,5
310,Radio Waves and Brain Cancer,medium wave and brain malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,medium wave and brain growth,AEA,5
310,Radio Waves and Brain Cancer,medium wave and brain cancer,AEA,5
310,Radio Waves and Brain Cancer,medium wave and neural_structure disease,AEA,5
310,Radio Waves and Brain Cancer,medium wave and neural_structure tumor,AEA,5
310,Radio Waves and Brain Cancer,medium wave and neural_structure malignancy,AEA,5
310,Radio Waves and Brain Cancer,medium wave and neural_structure malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,medium wave and neural_structure growth,AEA,5
310,Radio Waves and Brain Cancer,medium wave and neural_structure cancer,AEA,5
310,Radio Waves and Brain Cancer,medium wave and structure disease,AEA,5
310,Radio Waves and Brain Cancer,medium wave and structure tumor,AEA,5
310,Radio Waves and Brain Cancer,medium wave and structure malignancy,AEA,5
310,Radio Waves and Brain Cancer,medium wave and structure malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,medium wave and structure growth,AEA,5
310,Radio Waves and Brain Cancer,medium wave and structure cancer,AEA,5
310,Radio Waves and Brain Cancer,medium wave and body_part disease,AEA,5
310,Radio Waves and Brain Cancer,medium wave and body_part tumor,AEA,5
310,Radio Waves and Brain Cancer,medium wave and body_part malignancy,AEA,5
310,Radio Waves and Brain Cancer,medium wave and body_part malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,medium wave and body_part growth,AEA,5
310,Radio Waves and Brain Cancer,medium wave and body_part cancer,AEA,5
310,Radio Waves and Brain Cancer,medium happening and brain disease,AEA,5
310,Radio Waves and Brain Cancer,medium happening and brain tumor,AEA,5
310,Radio Waves and Brain Cancer,medium happening and brain malignancy,AEA,5
310,Radio Waves and Brain Cancer,medium happening and brain malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,medium happening and brain growth,AEA,5
310,Radio Waves and Brain Cancer,medium happening and brain cancer,AEA,5
310,Radio Waves and Brain Cancer,medium happening and neural_structure disease,AEA,5
310,Radio Waves and Brain Cancer,medium happening and neural_structure tumor,AEA,5
310,Radio Waves and Brain Cancer,medium happening and neural_structure malignancy,AEA,5
310,Radio Waves and Brain Cancer,medium happening and neural_structure malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,medium happening and neural_structure growth,AEA,5
310,Radio Waves and Brain Cancer,medium happening and neural_structure cancer,AEA,5
310,Radio Waves and Brain Cancer,medium happening and structure disease,AEA,5
310,Radio Waves and Brain Cancer,medium happening and structure tumor,AEA,5
310,Radio Waves and Brain Cancer,medium happening and structure malignancy,AEA,5
310,Radio Waves and Brain Cancer,medium happening and structure malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,medium happening and structure growth,AEA,5
310,Radio Waves and Brain Cancer,medium happening and structure cancer,AEA,5
310,Radio Waves and Brain Cancer,medium happening and body_part disease,AEA,5
310,Radio Waves and Brain Cancer,medium happening and body_part tumor,AEA,5
310,Radio Waves and Brain Cancer,medium happening and body_part malignancy,AEA,5
310,Radio Waves and Brain Cancer,medium happening and body_part malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,medium happening and body_part growth,AEA,5
310,Radio Waves and Brain Cancer,medium happening and body_part cancer,AEA,5
310,Radio Waves and Brain Cancer,medium movement and brain disease,AEA,5
310,Radio Waves and Brain Cancer,medium movement and brain tumor,AEA,5
310,Radio Waves and Brain Cancer,medium movement and brain malignancy,AEA,5
310,Radio Waves and Brain Cancer,medium movement and brain malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,medium movement and brain growth,AEA,5
310,Radio Waves and Brain Cancer,medium movement and brain cancer,AEA,5
310,Radio Waves and Brain Cancer,medium movement and neural_structure disease,AEA,5
310,Radio Waves and Brain Cancer,medium movement and neural_structure tumor,AEA,5
310,Radio Waves and Brain Cancer,medium movement and neural_structure malignancy,AEA,5
310,Radio Waves and Brain Cancer,medium movement and neural_structure malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,medium movement and neural_structure growth,AEA,5
310,Radio Waves and Brain Cancer,medium movement and neural_structure cancer,AEA,5
310,Radio Waves and Brain Cancer,medium movement and structure disease,AEA,5
310,Radio Waves and Brain Cancer,medium movement and structure tumor,AEA,5
310,Radio Waves and Brain Cancer,medium movement and structure malignancy,AEA,5
310,Radio Waves and Brain Cancer,medium movement and structure malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,medium movement and structure growth,AEA,5
310,Radio Waves and Brain Cancer,medium movement and structure cancer,AEA,5
310,Radio Waves and Brain Cancer,medium movement and body_part disease,AEA,5
310,Radio Waves and Brain Cancer,medium movement and body_part tumor,AEA,5
310,Radio Waves and Brain Cancer,medium movement and body_part malignancy,AEA,5
310,Radio Waves and Brain Cancer,medium movement and body_part malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,medium movement and body_part growth,AEA,5
310,Radio Waves and Brain Cancer,medium movement and body_part cancer,AEA,5
310,Radio Waves and Brain Cancer,radio event and brain disease,AEA,5
310,Radio Waves and Brain Cancer,radio event and brain tumor,AEA,5
310,Radio Waves and Brain Cancer,radio event and brain malignancy,AEA,5
310,Radio Waves and Brain Cancer,radio event and brain malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,radio event and brain growth,AEA,5
310,Radio Waves and Brain Cancer,radio event and brain cancer,AEA,5
310,Radio Waves and Brain Cancer,radio event and neural_structure disease,AEA,5
310,Radio Waves and Brain Cancer,radio event and neural_structure tumor,AEA,5
310,Radio Waves and Brain Cancer,radio event and neural_structure malignancy,AEA,5
310,Radio Waves and Brain Cancer,radio event and neural_structure malignant_tumor,AEA,5
310,Radio Waves and Brain Cancer,radio event and neural_structure growth,AEA,5
310,Radio Waves and Brain Cancer,radio event and neural_structure cancer,AEA,5
310,Radio Waves and Brain Cancer,radio event and structure disease,AEA,5
